CustomerKey;FullName;Sex;BirthDate;Age;YearlyIncome;TotalChildren;City;CountryRegionName;DateFirstPurchase
23573;Jorge Gao;Male;1947-11-17;77;40000,00;2;Hervey Bay;Australia;2022-08-24
23574;Ebony Hernandez;Female;1954-09-08;70;40000,00;2;Goulburn;Australia;2022-08-19
23575;Bobby Ray;Male;1949-05-23;75;40000,00;2;Milsons Point;Australia;2022-08-03
23576;Ann Sara;Female;1955-07-04;69;10000,00;5;Coffs Harbour;Australia;2023-05-21
23577;Julia Bennett;Female;1981-10-19;43;40000,00;0;Lake Oswego;United States;2023-02-27
23578;Eric Lal;Male;1982-01-09;42;40000,00;0;Lincoln Acres;United States;2023-03-16
23579;Jared Richardson;Male;1981-04-17;43;40000,00;0;Lynnwood;United States;2023-11-02
23580;Ryan Jones;Male;1979-12-06;45;50000,00;0;Concord;United States;2023-02-25
23581;Jan Hill;Female;1980-05-03;44;50000,00;0;Torrance;United States;2023-08-17
23582;Stephanie Simmons;Female;1984-03-19;40;60000,00;0;Redwood City;United States;2023-09-30
23583;Brianna Martin;Female;1979-06-07;45;60000,00;0;N. Vancouver;Canada;2021-10-27
23584;Jason Evans;Male;1983-06-23;41;70000,00;0;Tacoma;United States;2023-11-05
23585;Kaitlyn Moore;Female;1977-12-25;47;70000,00;0;Burien;United States;2023-11-03
23586;Madison Coleman;Female;1977-12-19;47;80000,00;0;Palo Alto;United States;2023-11-09
23587;Hailey Gonzalez;Female;1977-10-03;47;80000,00;0;Torrance;United States;2023-11-27
23588;Ryan Hughes;Male;1973-09-15;51;90000,00;4;Port Orchard;United States;2023-05-01
23589;Amanda Baker;Female;1978-04-02;46;100000,00;1;Imperial Beach;United States;2023-11-18
23590;Austin Brown;Male;1972-07-09;52;120000,00;0;La Jolla;United States;2024-01-05
23591;Justin Henderson;Male;1968-07-24;56;80000,00;4;Metchosin;Canada;2023-03-29
23592;Joseph Jackson;Male;1969-03-21;55;80000,00;4;Oak Bay;Canada;2021-10-04
23593;Krystal Zhou;Female;1977-01-30;47;120000,00;0;Goulburn;Australia;2022-08-05
23594;Paula Diaz;Female;1964-12-03;60;70000,00;4;Burlingame;United States;2023-06-27
23595;Carrie Rubio;Female;1962-10-20;62;110000,00;2;Lille;France;2023-10-29
23596;Katherine Bradley;Female;1974-01-01;50;110000,00;2;Paris;France;2023-09-01
23597;Meredith Perez;Female;1968-08-13;56;150000,00;1;Cambridge;United Kingdom;2023-01-27
23598;Linda Ramos;Female;1963-05-21;61;150000,00;2;Esher-Molesey;United Kingdom;2023-09-10
23599;Mackenzie Roberts;Female;1962-10-13;62;150000,00;2;Leeds;United Kingdom;2023-12-16
23600;Peter Sharma;Male;1961-09-08;63;100000,00;2;Lieusaint;France;2023-03-13
23601;Kari Alan;Female;1961-10-02;63;120000,00;3;Berlin;Germany;2023-06-24
23602;Andrea Lopez;Female;1972-11-10;52;120000,00;3;Erlangen;Germany;2023-02-15
23603;Shane Malhotra;Male;1971-12-09;53;90000,00;2;Boulogne-Billancourt;France;2023-12-18
23604;Troy Kovar;Male;1960-11-21;64;110000,00;3;Essen;Germany;2023-09-26
23605;Deanna Sabella;Male;1961-06-02;63;130000,00;3;Salzgitter;Germany;2023-11-29
23606;Kenneth Raje;Male;1960-10-08;64;130000,00;3;Kirkby;United Kingdom;2023-01-16
23607;Wayne She;Male;1960-11-07;64;130000,00;3;London;United Kingdom;2023-01-14
23608;Jessie Blanco;Female;1960-07-10;64;150000,00;3;London;United Kingdom;2023-02-23
23609;Clarence Li;Male;1960-11-05;64;70000,00;5;Courbevoie;France;2023-05-16
23610;Cory Perez;Male;1950-04-22;74;70000,00;5;Drancy;France;2024-01-21
23611;Dave Natsuhara;Male;1949-09-01;75;80000,00;5;Sèvres;France;2023-06-14
23612;Rosa Liu;Female;1949-10-24;75;90000,00;5;Essen;Germany;2023-12-12
23613;Clayton Lu;Male;1949-08-21;75;130000,00;3;Lancaster;United Kingdom;2023-06-24
23614;Rachel Cook;Female;1951-03-09;73;130000,00;4;Oxford;United Kingdom;2023-05-18
23615;Kendra Suarez;Female;1950-10-11;74;160000,00;3;Wokingham;United Kingdom;2023-10-01
23616;Karen Roberts;Female;1952-01-30;72;120000,00;4;Saarlouis;Germany;2023-09-20
23617;Kara She;Female;1957-04-22;67;130000,00;4;Lancaster;United Kingdom;2023-12-07
23618;Dale Holt;Male;1952-02-01;72;170000,00;4;West Sussex;United Kingdom;2023-02-08
23619;Ricardo Tang;Male;1964-07-11;60;110000,00;3;Essen;Germany;2023-09-16
23620;Roy Arun;Male;1959-01-11;65;160000,00;3;Oxon;United Kingdom;2023-08-19
23621;Felicia Townsend;Female;1963-11-07;61;70000,00;5;Drancy;France;2023-12-17
23622;Darren Moreno;Male;1957-12-09;67;110000,00;4;Münster;Germany;2023-06-21
23623;Jocelyn Griffin;Female;1962-08-07;62;80000,00;4;Lille;France;2023-02-22
23624;Jillian Malhotra;Female;1957-02-14;67;90000,00;4;Frankfurt am Main;Germany;2023-05-23
23625;Micheal Navarro;Male;1957-05-01;67;130000,00;4;London;United Kingdom;2023-10-17
23626;Ross Mehta;Male;1955-09-08;69;90000,00;4;Chatou;France;2023-07-24
23627;Adrienne Navarro;Female;1961-04-22;63;100000,00;3;Erlangen;Germany;2023-09-08
23628;Kara Shen;Female;1956-05-08;68;120000,00;4;Cheltenham;United Kingdom;2023-05-18
23629;Alfredo Gill;Male;1955-10-01;69;130000,00;4;London;United Kingdom;2023-02-07
23630;Dominic Fernandez;Male;1961-03-24;63;160000,00;3;Warrington;United Kingdom;2023-02-14
23631;Colin Wang;Male;1954-09-02;70;80000,00;5;Saint Ouen;France;2024-01-19
23632;Kristen Zhou;Female;1960-08-01;64;120000,00;4;München;Germany;2023-04-08
23633;Deborah Chande;Female;1955-05-07;69;120000,00;4;Paderborn;Germany;2023-11-24
23634;Ernest Li;Male;1960-07-17;64;130000,00;4;Stuttgart;Germany;2023-08-13
23635;Alvin Luo;Male;1954-09-24;70;160000,00;4;Maidenhead;United Kingdom;2023-02-04
23636;Rachael Gonzalez;Female;1955-04-07;69;160000,00;5;Oxford;United Kingdom;2023-02-22
23637;Yolanda Jai;Female;1965-04-09;59;80000,00;5;Croix;France;2023-09-10
23638;Nelson Ruiz;Male;1953-10-16;71;120000,00;4;Kirkby;United Kingdom;2023-09-24
23639;Christy Guo;Female;1952-11-05;72;120000,00;5;Lancaster;United Kingdom;2023-02-26
23640;Bruce Jiménez;Male;1980-07-07;44;70000,00;0;Springwood;Australia;2022-08-06
23641;Megan Morris;Female;1982-01-08;42;70000,00;0;Rockhampton;Australia;2023-06-07
23642;Anne Gutierrez;Female;1981-01-14;43;70000,00;0;St. Leonards;Australia;2024-01-18
23643;Erica Zheng;Female;1980-05-21;44;70000,00;0;North Ryde;Australia;2023-05-04
23644;Allison Young;Female;1985-09-29;39;70000,00;0;Coffs Harbour;Australia;2023-10-05
23645;Curtis Zheng;Male;1980-12-13;44;90000,00;0;Melbourne;Australia;2022-08-09
23646;Jamie Lu;Female;1985-04-10;39;80000,00;0;Rockhampton;Australia;2023-07-03
23647;Wayne Shen;Male;1985-02-23;39;80000,00;0;Gold Coast;Australia;2023-09-21
23648;Karla Chander;Female;1980-01-25;44;90000,00;0;Gold Coast;Australia;2022-08-24
23649;Naomi Ruiz;Female;1980-04-12;44;90000,00;0;Springwood;Australia;2022-08-14
23650;Carolyn Vazquez;Female;1979-12-05;45;120000,00;5;Findon;Australia;2023-05-27
23651;Marvin Alvarez;Male;1978-07-26;46;90000,00;0;Melbourne;Australia;2022-09-05
23652;Roger Goel;Male;1979-04-17;45;90000,00;0;Townsville;Australia;2022-09-27
23653;Devin Campbell;Male;1979-04-20;45;100000,00;0;Sunbury;Australia;2022-09-01
23654;Alisha Wu;Female;1979-03-02;45;130000,00;4;Sydney;Australia;2023-07-29
23655;Grace Murphy;Female;1978-05-21;46;90000,00;0;Coffs Harbour;Australia;2022-09-02
23656;Naomi Ramos;Female;1983-06-11;41;90000,00;0;Sunbury;Australia;2022-09-24
23657;Alison Jai;Female;1982-10-29;42;80000,00;0;Gold Coast;Australia;2023-10-15
23658;Ross Arun;Male;1983-11-22;41;110000,00;0;Malabar;Australia;2022-09-19
23659;Drew Shan;Male;1977-10-08;47;110000,00;0;Cranbourne;Australia;2022-09-27
23660;Christy Tang;Female;1978-05-20;46;160000,00;2;North Ryde;Australia;2022-09-08
23661;Abigail Washington;Female;1977-06-25;47;90000,00;0;Port Macquarie;Australia;2022-09-22
23662;Cynthia Sanchez;Female;1981-11-02;43;100000,00;0;Milsons Point;Australia;2022-09-12
23663;Neil Dominguez;Male;1981-08-31;43;100000,00;0;Wollongong;Australia;2022-09-14
23664;Sandra Guo;Female;1981-11-30;43;110000,00;0;Geelong;Australia;2022-09-13
23665;Crystal Yang;Female;1976-05-08;48;120000,00;0;Newcastle;Australia;2022-09-06
23666;Olivia Anderson;Female;1954-04-17;70;30000,00;4;Tacoma;United States;2023-09-28
23667;Harold Arun;Male;1954-03-24;70;30000,00;4;Bremerton;United States;2023-12-22
23668;Jessica Hughes;Female;1953-01-03;71;40000,00;4;Beaverton;United States;2023-10-14
23669;Sean Torres;Male;1942-10-31;82;50000,00;3;Oakland;United States;2023-12-19
23670;Mya Henderson;Female;1944-06-03;80;60000,00;3;Salem;United States;2023-01-29
23671;Fernando Thomas;Male;1944-08-04;80;60000,00;3;Bremerton;United States;2023-09-26
23672;Abigail Flores;Female;1944-10-19;80;60000,00;3;Puyallup;United States;2023-06-08
23673;Kayla Miller;Female;1950-03-04;74;60000,00;3;Newton;Canada;2023-05-20
23674;Jeremiah Walker;Male;1944-11-06;80;60000,00;3;El Cajon;United States;2023-12-22
23675;Emmanuel Prasad;Male;1945-11-15;79;60000,00;3;Bellingham;United States;2023-09-19
23676;Brandon Diaz;Male;1946-04-22;78;60000,00;3;Metchosin;Canada;2023-02-25
23677;Charles Lewis;Male;1945-09-10;79;60000,00;3;Mill Valley;United States;2023-10-23
23678;Kelly Diaz;Female;1946-03-09;78;60000,00;3;Lincoln Acres;United States;2023-03-31
23679;Jacob Harris;Male;1947-05-05;77;50000,00;3;Oak Bay;Canada;2023-02-06
23680;Anna Powell;Female;1952-10-08;72;50000,00;3;Beverly Hills;United States;2023-10-23
23681;Jordan Gonzales;Male;1946-07-05;78;50000,00;4;Victoria;Canada;2023-11-29
23682;Natalie Harris;Female;1952-05-07;72;50000,00;4;Langford;Canada;2023-02-10
23683;Dana Alonso;Female;1947-10-30;77;50000,00;4;Bellflower;United States;2023-10-01
23684;Jasmine Rodriguez;Female;1947-07-04;77;50000,00;4;Grossmont;United States;2024-01-23
23685;Alexa Reed;Female;1948-12-22;76;60000,00;4;Lakewood;United States;2023-09-04
23686;Rachel Murphy;Female;1948-09-09;76;60000,00;4;La Jolla;United States;2023-11-28
23687;Melissa Flores;Female;1950-04-17;74;30000,00;5;Yakima;United States;2023-07-04
23688;Olivia Thomas;Female;1949-11-16;75;30000,00;5;Novato;United States;2023-01-12
23689;Kayla Hall;Female;1958-02-22;66;40000,00;4;West Covina;United States;2023-07-04
23690;Angel James;Male;1952-12-02;72;40000,00;4;Daly City;United States;2023-02-01
23691;Karen Hu;Female;1950-12-09;74;20000,00;5;Bellingham;United States;2023-06-12
23692;Isaac King;Male;1961-10-05;63;20000,00;5;Redmond;United States;2023-07-10
23693;Jacqueline Jenkins;Female;1951-05-09;73;20000,00;5;San Francisco;United States;2023-07-13
23694;Brian Brooks;Male;1950-08-20;74;20000,00;5;W. Linn;United States;2023-06-30
23695;Elijah Coleman;Male;1951-02-11;73;30000,00;5;Burlingame;United States;2023-02-06
23696;Autumn Li;Female;1951-04-25;73;30000,00;5;Bremerton;United States;2023-03-21
23697;Cody Kelly;Male;1951-04-03;73;30000,00;5;Corvallis;United States;2023-04-14
23698;Melissa Coleman;Female;1950-11-18;74;30000,00;2;Burbank;United States;2023-12-26
23699;Nicholas Walker;Male;1950-10-17;74;30000,00;2;Downey;United States;2023-08-02
23700;Katelyn Young;Female;1956-05-08;68;30000,00;2;Lebanon;United States;2023-12-22
23701;Marissa Barnes;Female;1951-08-22;73;40000,00;5;Novato;United States;2023-09-29
23702;Eduardo James;Male;1952-02-01;72;40000,00;5;Coronado;United States;2024-01-22
23703;Jacqueline Sanchez;Female;1952-03-05;72;40000,00;5;Colma;United States;2023-10-12
23704;Christopher Moore;Male;1951-07-16;73;40000,00;5;Lakewood;United States;2023-10-01
23705;Jeremy Bryant;Male;1951-10-01;73;40000,00;2;El Cajon;United States;2023-11-16
23706;Mackenzie Cooper;Female;1957-03-09;67;70000,00;5;Edmonds;United States;2023-10-31
23707;William Anderson;Male;1952-01-15;72;70000,00;5;Marysville;United States;2023-11-19
23708;Victoria Coleman;Female;1951-12-30;73;70000,00;5;Beverly Hills;United States;2023-11-13
23709;Devin Perry;Male;1952-06-03;72;70000,00;5;Downey;United States;2023-11-28
23710;Anna Sanchez;Female;1953-02-17;71;40000,00;2;Bremerton;United States;2023-08-16
23711;Fernando Diaz;Male;1953-03-16;71;70000,00;2;Sedro Woolley;United States;2023-02-21
23712;Riley Murphy;Female;1952-12-06;72;70000,00;2;National City;United States;2023-08-14
23713;Arianna Butler;Female;1953-02-16;71;70000,00;2;Torrance;United States;2023-12-19
23714;Joseph Williams;Male;1952-10-15;72;70000,00;2;Salem;United States;2023-03-06
23715;Isabel Flores;Female;1952-08-17;72;70000,00;2;Spokane;United States;2023-11-17
23716;Kyle Wright;Male;1953-02-08;71;70000,00;2;Port Hammond;Canada;2023-04-16
23717;Aidan Griffin;Male;1953-09-14;71;60000,00;2;Redmond;United States;2023-05-26
23718;Nelson Blanco;Male;1959-09-23;65;60000,00;2;Burlingame;United States;2023-10-18
23719;Marcus James;Male;1954-08-27;70;40000,00;2;Shawnee;Canada;2024-01-13
23720;Anna Davis;Female;1954-11-21;70;60000,00;2;Woodburn;United States;2023-11-22
23721;John Clark;Male;1955-01-20;69;60000,00;2;Downey;United States;2023-10-17
23722;Andrea Perez;Female;1954-10-11;70;60000,00;2;Glendale;United States;2023-03-19
23723;Jose Phillips;Male;1954-12-07;70;60000,00;2;Lincoln Acres;United States;2023-10-04
23724;Gabrielle Hughes;Female;1954-09-13;70;70000,00;5;Spring Valley;United States;2023-11-17
23725;Dennis Ware;Male;1956-04-02;68;40000,00;2;Westminster;Canada;2021-10-01
23726;Darrell Xie;Male;1955-12-11;69;60000,00;2;Burien;United States;2023-10-25
23727;Bruce Serrano;Male;1955-08-30;69;60000,00;2;Colma;United States;2023-06-26
23728;Paige Kelly;Female;1955-08-20;69;60000,00;2;Downey;United States;2023-04-10
23729;Marcus Allen;Male;1956-03-01;68;70000,00;4;Novato;United States;2023-02-03
23730;Morgan Rodriguez;Female;1956-09-10;68;60000,00;2;Haney;Canada;2021-10-15
23731;Jose Thompson;Male;1962-11-14;62;60000,00;2;N. Vancouver;Canada;2021-10-15
23732;Xavier Wood;Male;1956-08-09;68;60000,00;2;Bellingham;United States;2023-04-05
23733;Natasha Gomez;Female;1968-02-16;56;60000,00;2;Bremerton;United States;2023-10-08
23734;Melanie Wood;Female;1956-12-13;68;60000,00;2;Salem;United States;2023-07-14
23735;Amanda Washington;Female;1956-12-29;68;60000,00;2;Salem;United States;2023-03-02
23736;Sydney Rivera;Female;1957-06-08;67;60000,00;2;Walla Walla;United States;2023-05-04
23737;Elena Velez Amezaga;Female;1956-09-10;68;60000,00;2;Beverly Hills;United States;2023-08-12
23738;Julian Bennett;Male;1963-10-07;61;70000,00;2;West Covina;United States;2023-10-16
23739;Virginia Kapoor;Female;1958-04-18;66;70000,00;2;Berkeley;United States;2023-10-30
23740;Noah Jackson;Male;1963-11-11;61;70000,00;2;Redwood City;United States;2023-08-03
23741;Dana Romero;Female;1958-05-02;66;70000,00;2;Bremerton;United States;2023-10-19
23742;Morgan Cox;Female;1959-01-01;65;60000,00;3;La Jolla;United States;2023-10-07
23743;Terrence Xu;Male;1985-07-05;39;20000,00;0;Maidenhead;United Kingdom;2023-02-24
23744;Barry Prasad;Male;1985-10-21;39;20000,00;0;Colomiers;France;2023-10-21
23745;Dana Vazquez;Female;1986-01-30;38;20000,00;0;Paris;France;2023-04-30
23746;Lane Sacksteder;Female;1986-04-15;38;20000,00;0;Paris;France;2023-09-30
23747;Theodore Romero;Male;1986-05-22;38;20000,00;0;Cambridge;United Kingdom;2023-04-25
23748;Yolanda Pal;Female;1983-08-16;41;30000,00;0;Les Ulis;France;2023-10-07
23749;Brandi Ashe;Female;1983-11-07;41;30000,00;0;Paris;France;2023-09-19
23750;Tanya Serrano;Female;1979-08-23;45;40000,00;1;London;United Kingdom;2023-02-07
23751;Lacey Lal;Female;1980-03-20;44;40000,00;1;Milton Keynes;United Kingdom;2023-03-11
23752;Devin Torres;Male;1980-06-03;44;40000,00;1;Runcorn;United Kingdom;2023-04-06
23753;Arthur Sara;Male;1978-09-10;46;30000,00;0;Gloucestershire;United Kingdom;2023-04-24
23754;Cassie Goel;Female;1977-08-12;47;10000,00;0;Paris La Defense;France;2023-10-21
23755;Louis Wu;Male;1983-05-06;41;20000,00;0;Frankfurt;Germany;2023-08-16
23756;Omar Jai;Male;1978-06-07;46;20000,00;0;Les Ulis;France;2023-04-01
23757;James Roberts;Male;1977-11-08;47;20000,00;0;Neunkirchen;Germany;2023-04-29
23758;Virginia Malhotra;Female;1978-11-22;46;40000,00;1;Paris;France;2023-02-14
23759;Clinton Alonso;Male;1979-06-16;45;40000,00;1;Frankfurt am Main;Germany;2023-01-21
23760;Nina Sharma;Female;1979-03-04;45;40000,00;1;Bracknell;United Kingdom;2023-04-14
23761;Tonya Pal;Female;1978-01-16;46;20000,00;0;Saint Germain en Laye;France;2023-06-22
23762;Ruben Ramos;Male;1983-09-17;41;30000,00;0;Wokingham;United Kingdom;2023-04-21
23763;Micheal Romero;Male;1978-01-10;46;40000,00;1;Paris La Defense;France;2023-03-21
23764;Alisha Liu;Female;1983-03-10;41;40000,00;2;Eilenburg;Germany;2023-02-21
23765;Kelly Price;Female;1977-08-30;47;40000,00;2;Neunkirchen;Germany;2023-03-24
23766;Cassandra Martinez;Female;1977-10-30;47;40000,00;2;Solingen;Germany;2023-07-31
23767;Arianna Bennett;Female;1977-01-22;47;10000,00;0;Stoke-on-Trent;United Kingdom;2024-01-17
23768;Joshua Garcia;Male;1977-01-23;47;10000,00;0;Runcorn;United Kingdom;2024-01-01
23769;Natasha Dominguez;Female;1976-07-03;48;10000,00;0;Lancaster;United Kingdom;2023-03-14
23770;Jamie Carlson;Male;1976-11-08;48;20000,00;0;Maidenhead;United Kingdom;2023-02-21
23771;Julio Gomez;Male;1976-08-03;48;20000,00;0;Orly;France;2023-05-13
23772;Cory Raman;Male;1976-07-05;48;20000,00;0;Berlin;Germany;2023-07-15
23773;Jon Cai;Male;1976-07-05;48;20000,00;0;Saint Ouen;France;2023-03-31
23774;Reginald Harrison;Male;1976-10-28;48;30000,00;0;Esher-Molesey;United Kingdom;2023-04-05
23775;Cedric Shan;Male;1975-09-02;49;40000,00;2;Oxford;United Kingdom;2023-04-18
23776;Cristina Yuan;Female;1975-10-20;49;40000,00;2;Stuttgart;Germany;2023-03-17
23777;Candice Zhang;Female;1975-12-05;49;40000,00;2;Milton Keynes;United Kingdom;2023-05-01
23778;Louis Huang;Male;1977-04-02;47;30000,00;0;Colombes;France;2023-10-23
23779;Deanna Dominguez;Female;1977-04-17;47;40000,00;2;London;United Kingdom;2023-05-27
23780;Mason Stewart;Male;1975-10-06;49;40000,00;2;Roubaix;France;2023-03-28
23781;Jordyn Ross;Female;1980-12-29;44;40000,00;3;San Gabriel;United States;2023-10-15
23782;Edward Bryant;Male;1980-12-18;44;40000,00;3;Port Orchard;United States;2023-09-25
23783;Zachary Smith;Male;1936-10-05;88;30000,00;1;Langford;Canada;2023-03-03
23784;Preston Arun;Male;1977-10-20;47;60000,00;0;Beaverton;United States;2023-02-06
23785;Taylor Harris;Female;1972-02-12;52;60000,00;0;Redmond;United States;2023-02-03
23786;Carrie Serrano;Female;1959-09-12;65;20000,00;3;Bellingham;United States;2023-07-10
23787;Adrian Ward;Male;1960-02-01;64;30000,00;1;Berkeley;United States;2023-03-25
23788;Michael Smith;Male;1960-02-22;64;30000,00;1;Burbank;United States;2023-08-22
23789;Ryan Walker;Male;1959-09-05;65;30000,00;1;Concord;United States;2023-09-24
23790;Isabella Williams;Female;1960-11-19;64;20000,00;3;Lebanon;United States;2023-07-07
23791;Aaron Griffin;Male;1961-04-12;63;20000,00;3;Walla Walla;United States;2023-06-30
23792;Jessie Wu;Male;1960-09-10;64;20000,00;3;Burien;United States;2023-07-16
23793;Ryan Kumar;Male;1960-10-08;64;30000,00;1;Burien;United States;2023-04-16
23794;Abigail Powell;Female;1960-09-13;64;30000,00;1;Daly City;United States;2023-10-02
23795;Lauren Moore;Female;1961-04-15;63;30000,00;1;Coronado;United States;2023-03-19
23796;Miguel Young;Male;1971-10-03;53;30000,00;1;Redwood City;United States;2023-07-05
23797;Nathan Perez;Male;1961-08-30;63;20000,00;3;Long Beach;United States;2023-04-12
23798;Julia Kelly;Female;1962-03-12;62;30000,00;2;N. Vancouver;Canada;2023-03-18
23799;Carolyn Chandra;Female;1962-08-14;62;20000,00;2;Bellflower;United States;2023-12-12
23800;Kaylee Cox;Female;1963-04-08;61;20000,00;2;La Jolla;United States;2023-10-06
23801;Taylor Wood;Female;1962-09-05;62;20000,00;2;Salem;United States;2023-02-15
23802;Emily Diaz;Female;1968-11-19;56;20000,00;2;Salem;United States;2023-12-03
23803;Bernard Thames;Male;1962-11-14;62;20000,00;2;Royal Oak;Canada;2023-06-05
23804;Kristen Ma;Female;1969-07-03;55;30000,00;2;Bremerton;United States;2023-03-24
23805;Luke Hayes;Male;1963-12-22;61;30000,00;2;Lake Oswego;United States;2023-09-25
23806;Olivia Foster;Female;1964-02-16;60;30000,00;2;Langley;Canada;2021-10-27
23807;Carson Hughes;Male;1963-08-10;61;40000,00;1;Daly City;United States;2023-10-26
23808;Spencer Perry;Male;1980-04-30;44;40000,00;1;Lincoln Acres;United States;2023-06-20
23809;Danielle Sanchez;Female;1963-10-21;61;40000,00;1;National City;United States;2023-09-12
23810;Sarah Lee;Female;1964-03-08;60;40000,00;1;La Jolla;United States;2023-05-22
23811;Ethan Powell;Male;1969-12-31;55;40000,00;2;San Gabriel;United States;2023-10-25
23812;Cameron Butler;Male;1970-09-15;54;40000,00;2;San Diego;United States;2023-10-02
23813;Hannah Bennett;Female;1965-01-03;59;40000,00;2;Redwood City;United States;2023-10-16
23814;Angela Foster;Female;1965-01-20;59;40000,00;2;Torrance;United States;2023-09-10
23815;Julia Ward;Female;1965-05-25;59;40000,00;2;San Carlos;United States;2023-10-04
23816;Natalie Johnson;Female;1964-12-22;60;40000,00;2;Coronado;United States;2023-10-01
23817;Kaitlyn Murphy;Female;1965-02-12;59;40000,00;2;Lebanon;United States;2023-06-22
23818;Cassidy Gonzales;Female;1983-11-13;41;50000,00;0;Chula Vista;United States;2023-10-06
23819;Vanessa Washington;Female;1984-04-10;40;40000,00;0;Vancouver;Canada;2021-10-14
23820;Isabelle Diaz;Female;1979-01-31;45;40000,00;0;Beaverton;United States;2023-12-15
23821;Jordan Lal;Male;1978-11-20;46;40000,00;0;Edmonds;United States;2023-11-17
23822;Sierra Campbell;Female;1979-03-02;45;40000,00;1;Portland;United States;2023-05-05
23823;Samuel Davis;Male;1984-05-14;40;40000,00;1;Bellflower;United States;2023-05-18
23824;Edward Carter;Male;1984-10-09;40;40000,00;1;Downey;United States;2023-02-06
23825;Katherine Coleman;Female;1978-08-19;46;40000,00;1;Glendale;United States;2023-10-17
23826;Dalton Ross;Male;1984-09-17;40;40000,00;1;Long Beach;United States;2023-04-11
23827;Wyatt Hall;Male;1983-09-21;41;50000,00;1;Victoria;Canada;2023-12-04
23828;Carolyn Carlson;Female;1977-04-18;47;70000,00;1;Concord;United States;2023-11-12
23829;Anthony Rodriguez;Male;1978-05-23;46;50000,00;1;Langford;Canada;2021-10-06
23830;Cameron White;Male;1978-03-05;46;50000,00;1;Metchosin;Canada;2021-10-13
23831;Colleen Jai;Female;1977-08-07;47;50000,00;1;Beaverton;United States;2023-02-01
23832;Alexandra Ramirez;Female;1978-03-19;46;50000,00;1;Bellingham;United States;2023-11-02
23833;Kevin Gonzales;Male;1983-02-07;41;50000,00;1;Issaquah;United States;2023-11-27
23834;Ethan Long;Male;1977-12-04;47;60000,00;1;Renton;United States;2023-11-09
23835;Marcus Jackson;Male;1983-08-08;41;70000,00;1;Grossmont;United States;2023-11-06
23836;Chloe Carter;Female;1977-08-03;47;70000,00;1;Lincoln Acres;United States;2023-11-20
23837;Jonathan Li;Male;1981-10-11;43;40000,00;1;Concord;United States;2023-11-17
23838;Ariana Ready;Female;1976-02-19;48;40000,00;1;Coronado;United States;2023-11-20
23839;Savannah Howard;Female;1981-06-22;43;40000,00;1;Colma;United States;2023-04-15
23840;Mason Ward;Male;1981-12-02;43;40000,00;1;Chula Vista;United States;2023-11-22
23841;Sydney Phillips;Female;1981-03-09;43;40000,00;1;Woodland Hills;United States;2023-11-22
23842;Connor Bryant;Male;1976-03-25;48;40000,00;1;Langford;Canada;2021-10-11
23843;Marcus Patterson;Male;1976-03-19;48;60000,00;1;Los Angeles;United States;2023-11-18
23844;Alexandra Gonzales;Female;1974-10-29;50;60000,00;2;Port Orchard;United States;2023-11-24
23845;Madeline Turner;Female;1975-02-11;49;60000,00;2;Redwood City;United States;2023-11-16
23846;Aidan Diaz;Male;1974-12-18;50;60000,00;2;Vancouver;Canada;2021-10-26
23847;Chad Sharma;Male;1974-08-29;50;60000,00;2;Beaverton;United States;2023-11-02
23848;Pamela Sai;Female;1974-12-03;50;60000,00;2;Beverly Hills;United States;2023-11-01
23849;Alexis Simmons;Female;1976-07-03;48;60000,00;1;Marysville;United States;2023-11-09
23850;Anna Hall;Female;1977-05-19;47;60000,00;1;Marysville;United States;2023-11-12
23851;Mariah Rogers;Female;1976-10-12;48;60000,00;1;W. Linn;United States;2023-11-02
23852;Desiree Torres;Female;1976-10-17;48;60000,00;1;Berkeley;United States;2023-11-13
23853;Isaac Perez;Male;1975-06-21;49;60000,00;1;Sedro Woolley;United States;2023-11-17
23854;Megan Torres;Female;1974-12-12;50;60000,00;1;National City;United States;2023-11-10
23855;Carlos Watson;Male;1974-08-08;50;60000,00;1;El Cajon;United States;2023-11-20
23856;Sarah Taylor;Female;1975-03-04;49;60000,00;1;Sedro Woolley;United States;2023-11-01
23857;Alexandra Anderson;Female;1975-06-24;49;60000,00;1;Lebanon;United States;2023-11-14
23858;Jonathan Powell;Male;1974-03-04;50;70000,00;2;Oak Bay;Canada;2021-10-01
23859;Megan Anderson;Female;1979-11-16;45;70000,00;2;Victoria;Canada;2021-10-20
23860;Eric Long;Male;1973-09-04;51;70000,00;2;Port Orchard;United States;2023-11-05
23861;Keith Anand;Male;1973-12-14;51;70000,00;2;Beaverton;United States;2023-02-16
23862;Rebekah Kapoor;Female;1978-12-12;46;40000,00;5;Concord;United States;2023-03-31
23863;Christian Williams;Male;1972-10-05;52;40000,00;0;Fremont;United States;2023-06-10
23864;Chloe Jackson;Female;1978-06-12;46;40000,00;0;Palo Alto;United States;2023-07-29
23865;Lori Sanz;Female;1975-10-18;49;60000,00;1;Burnaby;Canada;2021-11-01
23866;Xavier Flores;Male;1975-11-03;49;60000,00;1;Cliffside;Canada;2021-11-13
23867;Sarah Henderson;Female;1976-03-22;48;60000,00;1;Sooke;Canada;2021-11-14
23868;Abigail Coleman;Female;1976-01-05;48;60000,00;1;Victoria;Canada;2021-11-15
23869;Wayne Nara;Male;1975-09-12;49;60000,00;2;Ballard;United States;2023-03-10
